'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[02:13:41.867 07/11/2076]',215.678,86.740,43.761,9.377,233.260,173.871,0.391,-50.794,-91.038,204.347,123.077,150.427,-174.261,-109.792,250.452,420.415,309.451,-18.755,-42.979,-80.098,-467.692,-208.254,250.452
'[02:13:41.871 07/11/2076]',219.194,87.521,46.105,6.642,254.750,166.447,-1.172,-58.217,-75.800,202.002,121.905,159.023,-172.308,-126.593,258.266,447.766,298.120,-34.383,-45.324,-82.442,-480.977,-215.678,258.266
'[02:13:41.875 07/11/2076]',216.850,92.210,48.059,-1.172,274.286,158.242,-3.126,-71.502,-57.827,201.221,110.965,124.249,-178.950,-123.858,258.266,423.150,286.398,-57.436,-47.277,-93.773,-483.712,-210.208,258.266
'[02:13:41.879 07/11/2076]',212.552,98.462,48.059,-8.987,296.557,147.302,-8.596,-83.614,-37.509,200.049,83.223,103.541,-184.029,-114.872,252.405,395.409,277.411,-81.661,-47.277,-109.792,-477.070,-196.923,252.405
'[02:13:41.883 07/11/2076]',213.724,97.680,46.886,-15.629,316.484,138.315,-14.847,-94.554,-22.271,193.016,72.283,124.249,-174.261,-123.468,242.637,422.759,268.034,-100.415,-46.105,-109.011,-478.242,-196.923,242.637
'[02:13:41.887 07/11/2076]',213.724,99.243,44.933,-21.880,333.284,132.845,-22.271,-106.276,-8.205,183.248,64.860,132.454,-165.275,-132.845,230.134,441.123,254.359,-119.170,-44.151,-110.183,-476.288,-196.142,230.134
'[02:13:41.891 07/11/2076]',206.691,103.541,38.291,-27.741,350.476,121.123,-34.383,-114.872,5.470,171.917,26.178,119.560,-172.308,-125.031,208.254,414.945,234.042,-145.739,-37.509,-125.812,-465.739,-176.606,208.254
'[02:13:41.895 07/11/2076]',197.705,104.322,32.039,-33.602,363.370,108.620,-46.886,-123.077,16.801,159.023,-8.987,108.620,-178.559,-123.858,188.327,390.330,212.943,-169.573,-31.258,-139.096,-455.189,-158.632,188.327
'[02:13:41.898 07/11/2076]',194.579,102.369,23.834,-39.853,376.654,98.852,-53.529,-139.487,19.536,151.209,-11.722,89.475,-174.652,-137.924,173.089,389.158,198.877,-186.374,-23.053,-136.361,-447.766,-160.195,173.089
'[02:13:41.902 07/11/2076]',191.844,98.071,17.973,-48.840,391.893,87.912,-60.952,-157.460,26.569,147.692,-15.629,62.515,-169.963,-144.176,156.288,380.562,187.155,-203.175,-17.192,-136.752,-436.435,-153.944,156.288
'[02:13:41.906 07/11/2076]',185.983,91.819,7.814,-49.621,402.442,72.674,-71.502,-166.056,35.165,149.646,-45.714,59.389,-168.010,-137.924,138.315,367.668,175.433,-219.976,-7.033,-144.176,-424.713,-133.236,138.315
'[02:13:41.910 07/11/2076]',181.294,85.958,0.000,-50.794,409.084,60.171,-75.800,-175.824,44.933,155.897,-62.906,42.198,-160.195,-128.547,122.686,347.741,168.791,-231.697,0.781,-149.255,-410.256,-116.044,122.686
'[02:13:41.914 07/11/2076]',176.606,78.144,-5.079,-51.575,413.382,46.886,-78.144,-183.639,56.654,164.884,-54.310,-1.954,-146.911,-118.388,109.402,321.954,166.838,-242.637,5.861,-151.209,-387.595,-103.932,109.402
'[02:13:41.918 07/11/2076]',169.963,73.455,-7.814,-53.529,414.945,35.556,-78.535,-189.109,74.628,173.871,-70.330,-28.132,-134.408,-94.945,96.508,283.663,161.368,-253.968,8.596,-158.632,-365.714,-77.363,96.508
'[02:13:41.922 07/11/2076]',164.884,70.720,-13.284,-55.092,410.647,30.085,-79.316,-193.797,87.131,183.639,-80.488,-38.681,-117.216,-77.363,84.396,262.173,156.288,-255.531,14.066,-156.679,-350.476,-57.436,84.396
'[02:13:41.926 07/11/2076]',162.930,67.985,-18.364,-60.562,408.694,27.741,-81.661,-202.002,105.885,187.155,-80.488,-73.065,-99.243,-61.734,73.455,227.009,146.129,-252.015,19.145,-150.427,-340.317,-40.244,73.455
'[02:13:41.930 07/11/2076]',157.851,67.204,-23.053,-66.032,405.177,19.536,-82.833,-205.910,126.203,188.718,-91.429,-102.369,-85.568,-38.291,62.906,182.076,132.063,-248.889,23.834,-150.037,-325.079,-17.582,62.906
'[02:13:41.934 07/11/2076]',156.679,63.687,-28.132,-67.204,400.098,12.894,-83.223,-204.347,142.613,191.453,-90.647,-86.740,-62.906,-26.569,56.264,189.499,121.123,-243.419,28.913,-144.567,-314.530,-2.735,56.264
'[02:13:41.938 07/11/2076]',154.725,57.827,-30.867,-67.204,393.846,5.470,-81.661,-202.784,160.977,192.234,-80.488,-81.661,-39.463,-16.801,53.919,193.407,111.355,-240.293,31.648,-138.706,-301.245,8.596,53.919
'[02:13:41.941 07/11/2076]',144.957,56.264,-34.774,-70.330,385.641,-2.735,-80.879,-203.175,183.248,191.062,-85.958,-122.686,-28.132,7.424,47.277,138.315,97.680,-242.247,35.556,-142.222,-276.630,28.132,47.277
'[02:13:41.945 07/11/2076]',134.408,55.482,-39.463,-71.502,372.357,-9.768,-78.535,-202.784,204.347,191.844,-101.197,-148.864,-16.410,29.304,39.463,92.601,89.475,-242.637,40.244,-143.785,-257.094,50.794,39.463
'[02:13:41.949 07/11/2076]',129.719,50.012,-42.589,-66.422,357.118,-11.722,-73.455,-199.267,218.803,192.625,-92.601,-140.269,8.205,30.867,35.165,101.587,85.568,-234.042,43.370,-129.328,-241.465,53.919,35.165
'[02:13:41.953 07/11/2076]',126.984,46.105,-42.979,-64.078,344.615,-13.284,-68.376,-195.360,234.432,189.499,-86.740,-142.222,31.258,35.946,28.132,98.462,79.707,-227.009,43.761,-119.170,-222.320,58.999,28.132
'[02:13:41.957 07/11/2076]',118.388,48.059,-43.761,-66.422,331.331,-16.801,-65.250,-190.672,249.280,184.420,-103.541,-150.427,41.026,53.529,17.192,65.250,68.767,-223.883,44.542,-120.342,-207.473,80.098,17.192
'[02:13:41.961 07/11/2076]',113.700,48.449,-40.635,-67.204,316.484,-16.020,-61.343,-183.639,259.048,180.904,-114.090,-150.427,52.357,66.813,10.940,44.933,55.873,-214.505,41.416,-119.560,-194.188,96.508,10.940
'[02:13:41.965 07/11/2076]',109.792,47.668,-35.946,-65.641,302.808,-15.629,-52.357,-177.387,264.127,179.731,-100.415,-162.540,71.111,69.158,7.814,31.258,46.886,-199.658,36.728,-108.230,-178.168,96.117,7.814
'[02:13:41.969 07/11/2076]',101.587,48.449,-30.085,-65.250,286.789,-15.238,-41.807,-172.308,268.425,177.387,-89.866,-168.010,86.349,76.581,6.642,16.801,39.072,-187.546,30.867,-102.369,-159.023,103.541,6.642
'[02:13:41.973 07/11/2076]',92.210,49.621,-26.569,-55.873,266.862,-11.722,-34.774,-159.414,271.941,180.122,-98.462,-145.739,99.243,90.256,5.470,10.549,34.774,-171.526,27.350,-103.150,-139.878,121.123,5.470
'[02:13:41.977 07/11/2076]',80.098,52.357,-23.834,-42.589,247.326,-11.331,-25.788,-141.832,274.286,185.592,-110.183,-145.348,107.448,110.965,7.814,-22.662,33.993,-156.679,24.615,-110.183,-109.792,139.487,7.814
'[02:13:41.980 07/11/2076]',76.581,53.138,-17.192,-40.635,233.651,-6.252,-13.675,-139.878,273.114,189.109,-86.349,-157.460,121.514,117.607,11.722,-34.383,38.681,-140.269,17.973,-101.587,-88.303,140.269,11.722
'[02:13:41.984 07/11/2076]',74.237,56.264,-10.159,-39.853,221.148,6.642,-4.689,-141.441,276.630,194.579,-73.065,-155.116,139.096,127.375,15.238,-39.463,42.589,-121.905,10.940,-89.866,-73.065,148.083,15.238
'[02:13:41.988 07/11/2076]',71.893,55.873,-7.424,-28.913,208.645,19.536,-2.344,-134.408,275.067,199.267,-68.376,-137.534,155.897,128.938,16.410,-33.602,44.933,-106.667,8.205,-71.111,-62.906,152.381,16.410
'[02:13:41.992 07/11/2076]',67.204,54.701,-2.344,-25.788,194.579,31.648,3.126,-134.799,273.504,204.347,-55.873,-154.335,169.182,134.408,15.629,-53.529,47.668,-91.038,3.126,-54.310,-45.714,155.116,15.629
'[02:13:41.996 07/11/2076]',55.092,56.264,-0.781,-18.364,176.215,39.853,5.470,-129.328,272.723,208.254,-61.734,-168.400,177.778,146.911,12.503,-87.521,48.059,-76.972,1.563,-48.840,-19.145,166.447,12.503
'[02:13:42.000 07/11/2076]',47.277,51.575,0.391,-6.252,159.023,43.761,7.424,-117.216,267.643,211.770,-63.297,-139.487,194.188,146.520,8.987,-74.237,51.966,-62.906,0.391,-45.714,16.410,168.400,8.987
'[02:13:42.004 07/11/2076]',40.635,43.761,2.735,0.391,143.004,46.105,9.377,-109.011,262.173,212.161,-55.092,-123.858,208.645,143.004,6.252,-64.078,53.138,-48.840,-1.954,-46.496,58.217,164.493,6.252
'[02:13:42.008 07/11/2076]',28.132,43.370,3.907,1.954,126.203,51.184,9.768,-107.839,259.829,212.161,-58.999,-148.864,210.208,153.553,1.954,-103.150,50.794,-40.635,-3.126,-60.562,100.024,172.698,1.954
'[02:13:42.012 07/11/2076]',19.927,44.933,5.079,7.033,113.700,60.562,8.596,-105.104,260.611,212.943,-71.502,-160.586,211.770,165.275,-1.172,-135.189,53.138,-31.258,-4.298,-73.065,130.501,186.764,-1.172
'[02:13:42.016 07/11/2076]',16.410,38.681,7.033,15.629,102.759,69.548,10.549,-102.759,254.359,215.287,-57.827,-144.957,225.055,157.460,-1.172,-116.044,62.125,-21.099,-6.252,-61.734,149.255,181.294,-1.172
'[02:13:42.020 07/11/2076]',13.284,35.946,9.377,19.927,94.945,80.488,10.940,-105.885,250.061,214.115,-40.244,-145.739,236.386,149.255,0.391,-109.792,72.674,-16.410,-8.596,-47.277,161.368,175.433,0.391
'[02:13:42.023 07/11/2076]',6.252,36.337,9.377,23.834,88.694,90.647,5.079,-107.448,251.233,213.333,-55.482,-147.302,234.823,157.070,-2.344,-130.110,80.879,-19.536,-8.596,-39.463,168.791,188.327,-2.344
'[02:13:42.027 07/11/2076]',-0.781,34.774,7.424,29.695,84.005,92.601,-0.391,-103.541,250.061,209.426,-75.409,-141.832,232.088,160.586,-5.470,-146.520,86.740,-27.350,-6.642,-28.913,172.698,197.314,-5.470
'[02:13:42.031 07/11/2076]',-5.470,29.695,8.596,30.867,78.535,91.819,-1.563,-102.759,244.982,204.737,-64.860,-156.288,233.651,154.725,-5.079,-155.897,94.554,-33.211,-7.814,-10.159,177.778,187.546,-5.079
'[02:13:42.035 07/11/2076]',-12.112,27.350,12.112,27.741,72.674,89.475,-1.172,-103.932,240.684,198.095,-62.906,-160.586,232.088,151.600,-5.470,-163.321,96.899,-39.463,-11.331,0.000,184.420,185.201,-5.470
'[02:13:42.039 07/11/2076]',-21.099,21.099,9.377,34.383,63.687,80.879,-7.033,-91.429,234.432,188.327,-89.866,-129.328,223.101,155.897,-13.284,-163.321,96.508,-49.231,-8.596,-2.735,191.844,195.360,-13.284
'[02:13:42.043 07/11/2076]',-23.834,13.284,11.331,30.085,55.482,75.800,-8.596,-90.256,224.274,177.778,-80.879,-123.858,224.664,141.050,-16.410,-153.162,97.680,-52.357,-10.549,7.033,196.142,182.076,-16.410
'[02:13:42.047 07/11/2076]',-25.788,9.377,10.549,17.582,49.231,75.800,-12.112,-99.243,214.896,166.056,-66.032,-147.302,219.976,130.891,-18.755,-165.275,96.899,-56.264,-9.768,12.503,196.923,169.573,-18.755
'[02:13:42.051 07/11/2076]',-25.788,1.563,3.907,15.238,45.324,72.674,-23.053,-98.852,204.737,152.772,-66.422,-128.156,216.068,117.998,-26.178,-145.348,96.117,-65.250,-3.126,19.536,186.374,162.540,-26.178
'[02:13:42.055 07/11/2076]',-26.178,-8.205,-1.172,14.066,39.853,65.641,-29.695,-97.289,189.890,139.878,-55.873,-114.090,214.505,100.806,-31.258,-124.249,94.945,-71.502,1.954,29.695,179.341,147.302,-31.258
'[02:13:42.059 07/11/2076]',-29.695,-13.284,-8.596,7.814,34.383,55.092,-35.556,-97.680,175.043,128.547,-52.747,-135.189,202.002,98.071,-37.509,-146.911,90.256,-79.316,9.377,32.430,171.917,140.269,-37.509
'[02:13:42.063 07/11/2076]',-34.774,-18.755,-16.801,5.861,27.741,41.026,-42.589,-91.038,159.805,117.607,-63.687,-142.222,185.201,104.322,-46.496,-171.526,82.051,-85.177,17.582,28.523,167.228,142.222,-46.496
'[02:13:42.066 07/11/2076]',-34.774,-27.350,-22.662,6.252,17.582,28.913,-42.979,-82.442,138.706,111.355,-55.873,-106.276,182.857,95.336,-53.138,-137.924,76.190,-80.879,23.443,35.165,157.460,132.063,-53.138
'[02:13:42.070 07/11/2076]',-32.430,-35.946,-25.788,3.126,7.033,20.708,-41.416,-77.363,117.998,103.150,-37.509,-89.084,178.168,87.521,-55.873,-114.872,66.813,-71.111,26.569,45.324,145.739,118.388,-55.873
'[02:13:42.074 07/11/2076]',-38.681,-40.244,-30.867,-1.172,-6.252,10.940,-43.761,-72.283,97.680,96.508,-38.681,-104.713,157.070,96.508,-61.343,-141.832,53.138,-64.469,31.648,40.635,139.096,119.951,-61.343
'[02:13:42.078 07/11/2076]',-46.105,-42.589,-37.118,-3.126,-24.225,3.126,-42.589,-65.250,79.316,91.819,-42.979,-106.276,139.487,105.885,-67.595,-155.507,43.370,-54.310,37.900,35.946,129.719,125.031,-67.595
'[02:13:42.082 07/11/2076]',-45.714,-49.621,-37.900,-6.252,-37.118,-4.689,-37.509,-59.389,60.952,89.475,-18.755,-94.945,137.534,97.680,-65.250,-133.236,39.463,-39.853,38.681,46.886,117.216,109.792,-65.250
'[02:13:42.086 07/11/2076]',-46.886,-51.966,-39.463,-12.894,-48.449,-8.205,-37.509,-56.264,46.496,85.568,1.563,-94.554,134.017,94.554,-63.687,-125.421,34.383,-31.648,40.244,53.529,105.885,99.634,-63.687
'[02:13:42.090 07/11/2076]',-53.138,-51.184,-41.807,-14.066,-63.297,-13.284,-38.681,-44.933,34.774,85.568,-2.735,-75.409,125.031,103.541,-62.125,-123.077,28.913,-25.788,42.589,50.012,89.475,105.885,-62.125
'[02:13:42.094 07/11/2076]',-55.482,-53.138,-43.370,-12.894,-75.800,-19.927,-35.165,-33.602,21.490,88.303,-0.781,-58.999,119.560,108.620,-57.827,-121.514,28.523,-17.973,44.151,48.059,76.581,106.667,-57.827
'[02:13:42.098 07/11/2076]',-57.436,-53.919,-40.244,-15.238,-90.256,-21.880,-27.741,-26.960,5.861,88.694,26.178,-73.846,115.653,109.792,-51.575,-125.812,31.258,-8.596,41.026,50.403,69.548,93.773,-51.575
'[02:13:42.102 07/11/2076]',-58.999,-59.389,-37.118,-14.066,-105.885,-27.350,-18.364,-17.582,-10.940,91.429,46.496,-62.906,113.700,109.011,-52.747,-107.448,31.648,1.954,37.900,52.357,65.250,84.396,-52.747
'[02:13:42.105 07/11/2076]',-60.562,-59.389,-39.072,-13.284,-117.607,-29.304,-14.847,-10.549,-19.145,96.508,31.258,-46.105,112.137,119.951,-66.422,-103.541,33.211,9.377,39.853,45.324,61.734,91.819,-66.422
'[02:13:42.109 07/11/2076]',-58.999,-58.217,-39.463,-23.834,-127.766,-26.569,-11.331,-14.847,-25.006,99.243,30.476,-58.217,114.090,122.295,-79.316,-111.355,33.602,17.582,40.244,48.840,55.092,87.131,-79.316
'[02:13:42.113 07/11/2076]',-58.608,-57.436,-42.198,-30.867,-134.408,-25.397,-11.722,-16.801,-29.695,98.071,32.039,-74.628,113.700,118.388,-91.819,-115.653,28.132,24.615,42.979,51.575,42.589,80.879,-91.819
'[02:13:42.117 07/11/2076]',-56.654,-56.654,-43.370,-35.946,-139.878,-23.834,-10.549,-17.582,-35.165,96.899,27.350,-51.966,114.872,109.402,-98.462,-89.475,27.350,30.476,44.151,53.529,27.350,72.674,-98.462
'[02:13:42.121 07/11/2076]',-54.310,-59.389,-40.244,-38.681,-144.176,-22.271,-8.205,-16.801,-47.277,88.694,42.589,-28.132,112.918,82.051,-90.256,-50.403,27.350,33.993,41.026,58.608,8.596,47.277,-90.256
'[02:13:42.125 07/11/2076]',-53.919,-58.999,-37.900,-41.416,-146.129,-23.443,-5.470,-16.410,-58.608,80.098,52.747,-38.291,98.852,64.469,-78.144,-49.621,24.615,35.556,38.681,55.482,-7.424,27.741,-78.144
'[02:13:42.129 07/11/2076]',-53.919,-55.873,-35.165,-39.072,-145.348,-21.880,-2.735,-13.284,-66.032,75.800,48.059,-35.946,84.005,50.012,-61.734,-51.575,26.178,39.853,35.946,46.496,-24.225,14.457,-61.734
'[02:13:42.133 07/11/2076]',-45.324,-57.045,-30.867,-33.211,-143.785,-15.629,1.954,-9.377,-73.846,72.283,60.952,7.033,85.958,18.755,-37.509,-1.563,34.774,48.449,31.648,53.138,-47.277,-9.377,-37.509
'[02:13:42.137 07/11/2076]',-37.509,-58.608,-28.523,-28.523,-143.785,-9.768,3.907,-4.298,-77.363,65.641,76.190,37.509,88.303,-5.079,-16.020,35.165,41.026,54.310,29.304,59.780,-67.204,-30.085,-16.020
'[02:13:42.141 07/11/2076]',-35.556,-54.310,-29.695,-26.178,-139.096,-8.987,2.344,-1.172,-73.846,60.952,62.125,39.853,75.800,-7.033,-0.391,21.099,41.807,51.575,30.476,51.184,-82.442,-30.085,-0.391
'[02:13:42.145 07/11/2076]',-33.602,-50.012,-30.476,-26.960,-135.580,-7.033,0.000,0.000,-70.330,57.045,45.714,48.449,63.687,-11.722,12.894,14.847,45.714,50.403,31.258,42.979,-100.024,-30.085,12.894
'[02:13:42.148 07/11/2076]',-23.053,-50.403,-33.993,-28.913,-128.547,-3.516,-0.781,-5.079,-70.720,53.529,60.171,54.701,62.515,-37.900,29.304,43.370,52.747,51.966,34.774,50.794,-125.421,-53.919,29.304
'[02:13:42.152 07/11/2076]',-10.549,-50.794,-38.291,-32.430,-116.435,-3.126,0.391,-14.066,-67.595,51.966,71.893,50.794,57.827,-66.032,46.105,68.376,57.827,53.529,39.072,52.357,-150.427,-75.018,46.105
'[02:13:42.156 07/11/2076]',-5.079,-50.012,-46.105,-30.085,-112.137,-1.563,0.391,-18.364,-63.297,50.403,51.184,66.032,43.370,-86.349,59.780,86.349,60.562,57.045,46.886,43.370,-175.824,-80.879,59.780
'[02:13:42.160 07/11/2076]',1.172,-50.794,-50.794,-29.695,-108.230,0.391,2.344,-25.397,-59.780,45.714,44.151,72.674,31.648,-106.667,77.363,101.197,67.204,58.608,51.575,39.072,-199.658,-91.819,77.363
'[02:13:42.164 07/11/2076]',8.596,-52.747,-53.529,-29.304,-100.415,-2.344,6.252,-30.476,-60.171,42.198,63.297,58.217,19.927,-125.031,94.945,114.481,77.363,56.264,54.310,37.118,-216.850,-109.402,94.945
'[02:13:42.168 07/11/2076]',7.814,-51.184,-55.482,-30.867,-95.726,-0.781,4.689,-37.509,-58.999,42.589,53.138,54.310,1.563,-114.872,99.634,104.713,85.568,50.012,56.264,28.132,-232.088,-98.071,99.634
'[02:13:42.172 07/11/2076]',15.238,-48.449,-58.608,-34.383,-89.084,8.987,1.563,-48.840,-61.343,49.621,50.794,67.595,-5.861,-102.759,98.852,117.607,103.932,45.714,59.389,29.695,-255.531,-90.256,98.852
'[02:13:42.176 07/11/2076]',25.397,-47.668,-64.078,-35.556,-80.098,20.317,-3.516,-58.608,-66.032,57.436,56.264,58.608,-13.675,-93.382,93.382,120.733,117.998,43.761,64.860,34.383,-278.584,-88.694,93.382
'[02:13:42.180 07/11/2076]',29.695,-44.542,-67.204,-37.118,-75.800,28.913,-5.470,-67.595,-67.595,64.078,46.886,44.542,-24.615,-78.144,83.223,108.230,130.110,41.416,67.985,33.211,-292.650,-82.051,83.223
'[02:13:42.184 07/11/2076]',36.728,-43.370,-68.376,-34.383,-71.502,35.556,-4.689,-69.939,-69.158,67.985,42.979,72.283,-25.788,-80.098,77.753,143.004,143.785,41.026,69.158,38.681,-307.106,-87.912,77.753
'[02:13:42.188 07/11/2076]',44.151,-45.714,-66.032,-30.476,-64.078,40.635,-6.642,-68.767,-69.158,62.125,46.886,94.164,-28.913,-95.336,76.581,182.076,151.990,33.993,66.813,43.761,-316.874,-105.495,76.581
'[02:13:42.191 07/11/2076]',43.761,-43.761,-65.641,-33.211,-57.827,40.244,-8.987,-72.674,-63.297,51.184,35.946,70.720,-44.933,-96.899,72.283,164.884,154.335,21.490,66.422,39.463,-321.954,-114.481,72.283
'[02:13:42.195 07/11/2076]',42.198,-38.681,-65.641,-34.774,-50.012,40.244,-12.112,-75.018,-55.092,43.761,17.582,58.999,-62.125,-94.164,66.422,155.897,157.851,12.503,66.422,33.602,-328.596,-119.170,66.422
'[02:13:42.199 07/11/2076]',49.231,-39.853,-63.297,-30.867,-39.853,46.496,-13.284,-78.144,-53.138,38.681,25.397,83.614,-66.422,-104.713,64.469,202.002,168.791,7.033,64.078,39.072,-337.973,-138.706,64.469
'[02:13:42.203 07/11/2076]',54.701,-39.853,-58.999,-30.085,-31.258,51.966,-13.675,-81.661,-54.310,35.165,36.728,94.164,-73.455,-106.276,60.952,230.916,175.043,4.689,59.780,43.370,-345.397,-153.162,60.952
'[02:13:42.207 07/11/2076]',53.919,-32.430,-55.873,-32.821,-24.615,56.654,-16.410,-82.833,-54.310,35.556,25.788,86.740,-92.210,-85.568,55.873,215.678,172.308,-0.391,56.654,32.039,-347.741,-146.911,55.873
'[02:13:42.211 07/11/2076]',57.045,-26.960,-51.184,-33.211,-14.066,59.780,-18.755,-81.661,-55.092,38.291,21.099,87.912,-105.495,-67.204,55.482,210.208,165.275,-3.516,51.966,24.615,-354.383,-140.269,55.482
'[02:13:42.215 07/11/2076]',62.515,-23.834,-46.105,-36.337,-4.689,58.999,-15.629,-82.442,-60.562,41.416,42.198,83.614,-110.574,-62.125,58.608,221.538,153.944,-1.563,46.886,28.132,-361.026,-152.381,58.608
'[02:13:42.219 07/11/2076]',64.078,-18.755,-39.463,-39.853,5.079,53.529,-11.722,-81.270,-62.125,41.416,56.654,78.926,-117.607,-54.310,62.125,225.055,137.534,-1.563,40.244,23.834,-361.807,-155.507,62.125
'[02:13:42.223 07/11/2076]',62.515,-11.331,-34.383,-36.337,16.410,45.324,-8.987,-74.237,-57.827,44.151,41.416,99.243,-126.593,-37.509,59.389,232.479,121.514,-6.252,35.165,8.987,-357.509,-145.348,59.389
'[02:13:42.227 07/11/2076]',58.217,-3.907,-29.304,-32.039,28.913,33.993,-6.252,-65.250,-49.621,44.933,23.834,99.243,-138.315,-17.192,54.310,219.585,107.057,-14.066,30.085,-9.768,-345.788,-132.454,54.310
'[02:13:42.230 07/11/2076]',57.436,1.563,-19.536,-35.946,41.807,27.350,0.391,-67.204,-42.198,43.370,41.026,76.972,-135.971,-10.940,52.747,214.115,96.117,-18.364,20.317,-14.847,-331.331,-135.971,52.747
'[02:13:42.234 07/11/2076]',60.171,10.549,-12.112,-42.589,57.436,26.569,1.563,-70.720,-28.523,41.416,41.026,70.330,-129.719,-3.126,43.761,214.896,82.442,-24.225,12.894,-21.490,-318.437,-130.110,43.761
'[02:13:42.238 07/11/2076]',63.297,15.629,-7.814,-41.807,71.502,25.397,-1.954,-66.422,-15.238,36.728,35.556,82.442,-119.170,-5.470,35.165,229.744,61.343,-27.741,8.596,-18.364,-314.530,-126.593,35.165
'[02:13:42.242 07/11/2076]',64.860,19.927,-1.563,-46.105,80.879,20.708,0.000,-65.641,-3.907,32.821,35.946,59.389,-110.965,-3.907,25.788,214.505,44.151,-30.867,2.344,-16.410,-300.855,-124.640,25.788
'[02:13:42.246 07/11/2076]',61.343,27.350,0.391,-47.277,88.694,13.284,0.000,-60.562,10.549,25.397,14.457,38.291,-109.402,3.907,11.331,184.420,23.053,-38.291,0.391,-21.880,-283.663,-110.965,11.331
'[02:13:42.250 07/11/2076]',58.999,28.523,3.126,-42.589,95.336,5.470,-0.781,-51.966,25.788,14.457,-0.391,57.436,-99.243,0.391,-0.781,198.877,6.252,-44.933,-2.344,-20.317,-266.862,-101.978,-0.781
'[02:13:42.254 07/11/2076]',55.092,28.132,6.252,-38.681,99.243,-0.391,-0.781,-46.886,37.509,1.954,-1.954,61.734,-88.694,-5.861,-11.331,207.082,-6.642,-50.794,-5.470,-17.192,-242.637,-98.462,-11.331
'[02:13:42.258 07/11/2076]',48.840,32.430,5.079,-40.635,100.806,-6.252,-1.172,-46.496,50.012,-13.284,-14.066,25.397,-89.475,0.391,-24.615,162.149,-25.788,-55.092,-4.298,-21.880,-214.115,-84.005,-24.615
'[02:13:42.262 07/11/2076]',41.026,35.165,2.344,-38.291,100.806,-12.503,-6.252,-39.463,61.343,-32.039,-35.946,6.252,-89.475,2.735,-39.072,126.203,-48.449,-55.092,-1.563,-26.960,-184.811,-69.548,-39.072
'[02:13:42.266 07/11/2076]',39.463,33.211,1.563,-31.258,100.415,-19.145,-4.298,-32.039,64.860,-47.277,-30.476,16.801,-75.018,-14.847,-46.496,141.050,-64.469,-46.105,-0.781,-17.582,-160.977,-72.283,-46.496
'[02:13:42.270 07/11/2076]',40.635,33.602,0.781,-28.913,98.071,-21.490,-1.954,-27.741,66.813,-58.608,-24.615,10.940,-64.469,-27.350,-55.092,142.613,-78.926,-37.509,0.000,-11.722,-136.361,-73.455,-55.092
