'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[15:07:50.453 06/11/2076]',89.866,115.263,69.548,-7.814,110.574,129.328,49.231,-22.662,112.137,69.939,86.740,67.595,77.753,106.276,144.567,7.814,54.701,59.389,-68.767,-76.581,-25.006,91.819,144.567
'[15:07:50.457 06/11/2076]',80.879,116.044,52.747,-14.847,113.309,115.263,37.118,-30.085,107.057,47.277,78.144,60.952,83.614,109.402,100.415,0.391,32.430,46.105,-51.966,-89.475,0.391,95.336,100.415
'[15:07:50.461 06/11/2076]',74.237,110.574,41.416,-24.225,115.653,100.024,27.350,-41.026,84.786,39.072,76.972,54.701,64.078,55.092,149.646,-12.112,9.377,36.337,-40.635,-92.601,22.271,15.629,149.646
'[15:07:50.465 06/11/2076]',67.985,104.322,27.350,-37.509,118.388,74.628,26.178,-57.436,88.303,-3.907,75.800,52.357,29.304,165.275,30.476,-12.112,-17.582,27.350,-26.569,-89.084,-7.033,128.156,30.476
'[15:07:50.469 06/11/2076]',55.482,84.786,9.377,-28.132,109.011,42.589,16.020,-46.886,60.952,-34.774,73.846,70.720,33.602,82.833,44.933,8.205,-46.496,17.192,-8.596,-80.879,9.377,44.542,44.933
'[15:07:50.473 06/11/2076]',42.589,84.005,8.596,-41.807,116.825,30.085,4.689,-57.827,56.654,-14.457,53.919,54.701,10.940,71.502,87.131,-18.755,-60.171,8.596,-7.814,-88.303,-1.172,38.291,87.131
'[15:07:50.477 06/11/2076]',25.788,67.204,-8.205,-39.072,109.402,-5.861,-6.642,-50.012,39.463,-26.569,26.569,55.092,-10.159,83.223,53.529,-30.867,-81.661,-8.596,8.987,-96.117,-18.755,83.223,53.529
'[15:07:50.480 06/11/2076]',7.814,49.621,-23.443,-43.761,99.634,-35.165,-16.020,-57.436,19.536,-49.231,28.132,41.026,2.735,-18.364,98.462,-42.198,-99.634,-24.225,24.225,-89.084,5.079,-9.768,98.462
'[15:07:50.484 06/11/2076]',-7.424,35.556,-35.556,-65.250,94.554,-57.827,-28.523,-79.316,5.861,-55.873,19.927,14.847,-6.642,-5.861,63.687,-64.078,-119.951,-42.979,36.337,-84.396,15.238,2.344,63.687
'[15:07:50.488 06/11/2076]',-16.020,12.112,-55.873,-71.111,89.084,-88.694,-47.668,-84.005,-6.252,-91.429,14.066,20.317,-3.907,-13.675,-0.781,-42.979,-151.209,-60.562,56.654,-66.422,9.377,10.159,-0.781
'[15:07:50.492 06/11/2076]',-33.993,-6.252,-78.535,-79.316,76.190,-118.779,-61.343,-95.336,-13.675,-136.752,25.788,5.079,10.549,-33.993,-48.059,-47.668,-180.122,-73.065,79.316,-52.357,19.927,0.391,-48.059
'[15:07:50.496 06/11/2076]',-53.138,-24.225,-96.508,-82.833,66.032,-145.348,-77.753,-100.415,-15.629,-117.216,-12.894,-19.927,-33.993,3.126,-69.548,-66.813,-203.956,-89.866,97.289,-48.059,-3.126,31.648,-69.548
'[15:07:50.500 06/11/2076]',-63.687,-49.231,-111.746,-84.396,60.952,-170.745,-93.382,-107.057,-22.662,-128.156,-35.556,-16.801,-45.324,-53.138,-52.747,-52.747,-223.883,-105.495,112.527,-37.900,-15.238,-2.735,-52.747
'[15:07:50.504 06/11/2076]',-79.316,-69.548,-126.203,-100.806,49.621,-193.016,-102.759,-130.891,-28.523,-137.143,-44.151,-38.291,-53.138,-128.156,-3.126,-63.297,-236.386,-120.733,126.984,-28.523,-46.496,-45.324,-3.126
'[15:07:50.508 06/11/2076]',-92.601,-87.521,-135.189,-110.574,40.635,-212.552,-121.123,-133.626,-44.151,-156.679,-58.608,-69.548,-79.707,-130.501,-47.277,-72.674,-253.968,-144.957,135.971,-31.648,-64.860,-27.741,-47.277
'[15:07:50.512 06/11/2076]',-103.932,-104.713,-149.255,-124.249,27.741,-234.432,-137.924,-138.706,-67.595,-186.764,-66.813,-84.786,-108.620,-172.698,-55.092,-69.939,-271.160,-164.884,150.037,-27.741,-67.595,-77.753,-55.092
'[15:07:50.516 06/11/2076]',-113.700,-120.342,-160.586,-133.236,14.066,-251.233,-143.394,-148.474,-69.939,-192.625,-76.581,-92.210,-84.005,-238.339,-54.701,-55.092,-275.849,-173.871,161.368,-11.331,-107.057,-94.164,-54.701
'[15:07:50.520 06/11/2076]',-120.733,-126.203,-171.136,-142.222,2.344,-258.657,-148.474,-157.070,-73.455,-194.579,-82.833,-103.150,-109.011,-213.333,-76.581,-56.654,-277.411,-178.559,171.917,-1.172,-132.845,-79.707,-76.581
'[15:07:50.523 06/11/2076]',-129.328,-135.971,-171.526,-150.427,-16.410,-261.783,-153.553,-155.897,-83.614,-173.480,-94.554,-108.620,-140.269,-161.368,-88.694,-70.720,-275.067,-180.122,172.308,1.563,-150.818,-48.840,-88.694
'[15:07:50.527 06/11/2076]',-134.408,-140.269,-167.228,-152.772,-39.853,-254.359,-148.083,-151.990,-90.647,-169.573,-81.270,-98.462,-135.189,-151.600,-75.018,-78.535,-264.127,-166.838,168.010,7.033,-171.136,-32.821,-75.018
'[15:07:50.531 06/11/2076]',-130.110,-146.520,-160.977,-134.408,-51.184,-244.200,-138.706,-138.315,-99.243,-144.957,-69.548,-88.303,-155.116,-117.607,-44.542,-85.958,-247.326,-146.911,161.758,9.768,-172.698,-32.039,-44.542
'[15:07:50.535 06/11/2076]',-131.282,-146.911,-150.037,-125.812,-66.422,-232.088,-126.984,-128.547,-107.057,-121.514,-67.595,-78.144,-148.864,-95.336,-47.277,-84.005,-232.869,-129.328,150.818,8.596,-180.904,-3.907,-47.277
'[15:07:50.539 06/11/2076]',-128.938,-151.209,-145.739,-107.057,-86.740,-228.181,-116.825,-100.806,-112.137,-115.653,-70.330,-49.621,-171.526,-94.164,-3.516,-78.144,-218.022,-110.574,146.520,-2.344,-164.493,-37.509,-3.516
'[15:07:50.543 06/11/2076]',-137.534,-141.050,-125.421,-102.369,-92.210,-202.784,-108.230,-103.932,-96.508,-84.005,-66.813,-52.357,-161.368,-138.706,75.800,-77.753,-194.969,-88.303,126.203,-5.079,-175.433,-71.111,75.800
'[15:07:50.547 06/11/2076]',-132.063,-130.891,-115.263,-116.044,-100.415,-183.639,-92.991,-117.998,-88.303,-82.833,-53.919,-59.780,-140.659,-109.011,29.695,-65.641,-179.731,-67.204,116.044,2.735,-173.871,-48.449,29.695
'[15:07:50.551 06/11/2076]',-124.640,-131.673,-100.806,-110.965,-104.322,-164.493,-84.005,-115.263,-75.800,-70.330,-45.324,-42.589,-134.408,-110.183,56.654,-47.277,-164.884,-49.621,101.587,7.814,-188.718,-50.403,56.654
'[15:07:50.555 06/11/2076]',-123.077,-127.375,-88.694,-105.885,-108.620,-147.302,-70.330,-119.170,-67.985,-73.065,-29.304,-20.317,-90.647,-85.958,0.391,-14.847,-147.302,-32.039,89.475,16.801,-173.089,-16.020,0.391
'[15:07:50.559 06/11/2076]',-121.123,-128.156,-83.223,-88.694,-116.435,-134.017,-62.515,-109.011,-79.707,-80.098,-6.642,-12.503,-69.939,-114.481,26.569,-22.271,-133.626,-22.271,84.005,18.364,-143.004,-50.012,26.569
'[15:07:50.563 06/11/2076]',-124.640,-127.766,-77.753,-69.939,-125.421,-123.858,-57.436,-92.991,-81.661,-63.297,-15.238,-3.516,-85.177,-107.839,56.264,-27.741,-119.951,-14.847,78.535,11.722,-139.487,-53.138,56.264
'[15:07:50.566 06/11/2076]',-125.812,-122.686,-66.032,-62.515,-130.501,-109.792,-43.761,-93.382,-80.879,-61.734,-10.159,23.053,-67.985,-62.906,8.205,-8.205,-104.713,0.391,66.813,22.271,-119.951,-16.410,8.205
'[15:07:50.570 06/11/2076]',-125.031,-113.309,-56.264,-55.092,-135.580,-91.819,-32.039,-90.647,-87.912,-62.515,5.079,39.463,-34.774,-81.270,1.954,8.205,-92.991,16.801,57.045,30.867,-69.939,-62.515,1.954
'[15:07:50.574 06/11/2076]',-125.031,-98.071,-43.370,-54.310,-139.487,-71.893,-27.741,-81.661,-67.985,-26.960,-20.317,24.615,-55.092,-35.165,5.470,-6.252,-87.131,23.053,44.151,19.145,-68.767,-44.542,5.470
'[15:07:50.578 06/11/2076]',-128.938,-85.958,-33.993,-41.026,-145.739,-58.217,-21.880,-64.469,-65.250,-16.801,-22.271,29.304,-44.542,-10.159,-2.735,-18.364,-80.879,32.039,34.774,9.768,-44.542,-23.834,-2.735
'[15:07:50.582 06/11/2076]',-120.733,-76.972,-25.006,-37.900,-141.441,-43.370,-10.159,-66.813,-58.999,-17.192,-13.284,24.615,-8.205,-41.416,1.954,-16.801,-71.893,40.635,25.788,17.192,-4.298,-66.422,1.954
'[15:07:50.586 06/11/2076]',-108.620,-74.237,-18.755,-33.602,-131.282,-31.258,-8.205,-65.641,-58.999,-8.987,-8.205,15.238,-3.516,-58.999,22.662,-22.271,-66.813,42.198,19.536,18.364,-3.516,-76.972,22.662
'[15:07:50.590 06/11/2076]',-106.276,-69.939,-14.457,-32.039,-125.812,-26.569,-13.284,-57.827,-56.654,-11.331,-26.569,19.536,0.000,-6.642,-54.310,-14.457,-64.469,35.556,15.238,10.549,-4.298,2.735,-54.310
'[15:07:50.594 06/11/2076]',-98.071,-66.813,-14.066,-35.556,-121.123,-24.225,-13.675,-55.873,-69.548,-16.801,-28.132,17.582,11.331,-20.317,-76.190,-12.503,-58.217,31.258,14.847,7.033,28.913,-17.973,-76.190
'[15:07:50.598 06/11/2076]',-95.726,-58.999,-16.801,-40.244,-119.170,-20.317,-12.894,-59.780,-78.926,-16.801,-33.211,11.331,2.735,30.476,-150.037,-2.344,-52.357,23.834,17.582,3.907,37.900,18.364,-150.037
'[15:07:50.602 06/11/2076]',-100.415,-55.482,-21.490,-29.304,-120.733,-21.099,-19.145,-45.714,-71.111,-19.927,-57.045,17.582,31.648,-17.582,-127.375,-17.973,-49.621,3.907,22.271,-10.549,44.151,18.364,-127.375
'[15:07:50.605 06/11/2076]',-92.991,-45.714,-20.317,-39.853,-112.918,-17.582,-21.099,-48.059,-68.767,-21.490,-54.310,9.377,32.821,-79.316,-48.449,-42.198,-40.244,-9.377,21.099,-20.317,74.628,-69.158,-48.449
'[15:07:50.609 06/11/2076]',-83.223,-37.509,-27.350,-51.184,-107.057,-11.331,-22.271,-59.780,-67.204,-23.443,-55.873,-10.940,28.132,-35.165,-96.899,-54.310,-36.337,-17.973,28.132,-12.894,65.250,-34.383,-96.899
'[15:07:50.613 06/11/2076]',-75.409,-35.556,-32.039,-45.714,-101.587,-2.735,-32.430,-53.138,-58.999,-21.099,-70.720,-14.457,8.596,-40.635,-73.455,-62.125,-42.589,-25.788,32.821,-6.252,41.416,-41.416,-73.455
'[15:07:50.617 06/11/2076]',-59.389,-36.337,-34.774,-44.933,-91.429,0.391,-36.337,-48.449,-67.985,-24.225,-67.204,-3.126,12.112,-30.085,-103.150,-42.979,-44.151,-23.443,35.556,2.735,46.105,-41.026,-103.150
'[15:07:50.621 06/11/2076]',-45.714,-36.337,-42.589,-48.449,-91.819,0.391,-30.867,-51.966,-91.819,-25.788,-50.403,1.563,17.582,33.602,-190.281,-29.304,-42.979,-14.457,43.370,15.629,64.078,-1.172,-190.281
'[15:07:50.625 06/11/2076]',-55.873,-33.211,-32.430,-34.383,-97.289,13.284,-39.853,-33.602,-97.680,-18.755,-52.357,-8.987,17.973,-3.516,-151.990,-42.979,-40.635,-15.629,33.211,8.987,59.780,-10.159,-151.990
'[15:07:50.629 06/11/2076]',-47.668,-24.615,-29.304,-42.979,-90.647,16.410,-39.853,-32.430,-96.508,-17.192,-43.761,-30.476,57.045,-21.099,-157.460,-69.158,-30.085,-19.536,30.085,0.391,82.051,-8.205,-157.460
'[15:07:50.633 06/11/2076]',-40.244,-17.582,-31.258,-49.231,-87.521,19.145,-32.430,-39.853,-99.634,-4.298,-40.635,-30.476,84.005,-18.364,-180.122,-61.734,-16.410,-21.099,32.039,5.861,96.117,-8.596,-180.122
'[15:07:50.637 06/11/2076]',-31.648,-13.284,-30.476,-51.966,-78.535,28.913,-34.383,-44.542,-80.879,19.145,-58.217,-39.853,67.985,-19.927,-139.096,-68.767,-6.252,-27.350,31.258,10.549,60.562,-7.033,-139.096
'[15:07:50.641 06/11/2076]',-24.225,-7.424,-38.291,-53.919,-79.316,28.523,-40.244,-34.774,-84.396,10.159,-53.919,-43.370,72.283,-8.596,-157.851,-79.316,-5.079,-37.900,39.072,0.000,67.595,0.391,-157.851
'[15:07:50.645 06/11/2076]',-14.066,-1.954,-45.714,-63.297,-75.800,28.913,-41.807,-37.118,-85.568,9.768,-55.482,-45.714,61.734,3.516,-169.963,-75.409,-2.735,-41.416,46.496,-3.126,69.939,-11.331,-169.963
'[15:07:50.648 06/11/2076]',-7.033,-2.344,-50.403,-67.985,-73.455,33.602,-41.026,-48.059,-84.005,13.284,-53.919,-56.654,44.933,-32.821,-126.984,-67.985,0.391,-42.589,51.184,6.252,26.960,-34.383,-126.984
'[15:07:50.652 06/11/2076]',-5.470,-1.954,-56.264,-70.330,-68.767,29.695,-45.324,-50.794,-78.926,4.298,-63.297,-62.125,54.701,-101.197,-116.044,-39.853,0.000,-53.529,57.045,7.033,-1.563,-59.389,-116.044
'[15:07:50.656 06/11/2076]',4.689,3.516,-55.092,-83.223,-58.999,25.006,-48.059,-49.231,-66.422,8.205,-77.363,-61.343,43.761,-104.322,-115.653,-21.490,2.344,-62.906,55.873,0.781,-17.582,-73.455,-115.653
'[15:07:50.660 06/11/2076]',10.159,12.112,-51.184,-84.396,-53.138,21.490,-42.198,-39.072,-57.045,23.443,-78.144,-62.515,19.536,-81.270,-93.382,-19.927,10.940,-58.999,51.966,-2.344,-51.575,-61.734,-93.382
'[15:07:50.664 06/11/2076]',13.284,17.192,-45.324,-76.972,-52.747,12.894,-31.258,-21.099,-50.012,22.271,-75.800,-55.092,21.880,-106.276,-59.780,-14.847,17.973,-53.138,46.105,-10.159,-69.158,-73.846,-59.780
'[15:07:50.668 06/11/2076]',20.317,28.523,-28.523,-80.488,-54.701,19.536,-17.582,-7.814,-53.138,40.244,-48.840,-58.608,1.172,-82.051,-3.126,-38.291,30.476,-36.337,29.304,-21.099,-70.720,-90.647,-3.126
'[15:07:50.672 06/11/2076]',27.350,36.337,-17.973,-76.190,-53.529,35.556,-10.940,-0.781,-42.979,52.357,-35.946,-48.059,-3.516,-5.861,-30.867,-35.946,42.198,-13.284,18.755,-14.457,-104.713,-17.582,-30.867
'[15:07:50.676 06/11/2076]',38.291,45.324,-10.940,-67.985,-47.668,51.575,-3.126,3.907,-34.383,63.297,-26.178,-47.277,9.768,-108.620,87.521,-36.337,47.668,6.252,11.722,-8.596,-127.766,-109.792,87.521
'[15:07:50.680 06/11/2076]',48.449,52.747,-3.516,-58.999,-44.542,60.952,7.814,14.457,-32.821,72.674,-17.192,-41.807,-10.549,8.205,23.443,-42.198,52.357,25.397,4.298,-8.205,-156.288,-4.689,23.443
'[15:07:50.684 06/11/2076]',55.873,53.529,3.126,-48.059,-42.979,69.158,15.238,23.443,-20.317,61.734,-11.331,-8.987,10.940,44.151,-17.192,-19.536,54.701,43.761,-2.344,1.563,-168.400,44.933,-17.192
'[15:07:50.688 06/11/2076]',57.436,51.575,7.424,-32.430,-41.416,68.767,26.569,29.304,-16.410,48.840,-7.424,9.768,34.774,27.741,-22.662,-5.079,57.436,57.045,-6.642,7.814,-162.930,51.575,-22.662
'[15:07:50.691 06/11/2076]',55.873,42.979,14.066,-21.880,-46.496,66.422,33.602,37.118,-5.079,42.198,-17.973,-0.391,0.781,117.216,-79.707,-19.927,60.171,58.217,-13.284,7.033,-147.692,111.355,-79.707
'[15:07:50.695 06/11/2076]',34.774,40.244,17.973,-5.470,-53.138,74.237,22.662,43.370,-5.861,40.635,-24.225,-4.298,-1.954,99.243,-73.455,-19.145,65.250,55.482,-17.192,5.079,-110.965,82.833,-73.455
'[15:07:50.699 06/11/2076]',37.900,34.774,23.834,-2.735,-42.979,81.661,29.695,26.569,18.364,62.906,-35.165,-8.596,8.987,24.615,19.927,-18.364,78.535,60.171,-23.053,16.410,-106.276,4.689,19.927
'[15:07:50.703 06/11/2076]',43.370,37.118,23.443,-3.516,-31.648,89.475,34.383,8.987,27.741,80.488,-31.258,-20.317,1.563,13.675,60.171,-19.927,88.694,61.734,-22.662,18.364,-108.620,-19.927,60.171
'[15:07:50.707 06/11/2076]',41.807,46.886,25.006,-9.768,-26.178,97.289,31.258,1.954,31.258,62.906,-16.410,-18.364,6.252,74.628,-11.722,-11.722,91.819,61.343,-24.225,6.252,-85.568,23.053,-11.722
'[15:07:50.711 06/11/2076]',53.529,50.403,27.741,-11.331,-12.894,111.355,28.523,-6.252,30.085,60.562,6.642,-17.192,17.973,25.397,55.482,-19.145,97.289,71.893,-26.960,2.735,-94.164,-18.364,55.482
'[15:07:50.715 06/11/2076]',61.734,57.045,29.695,-9.768,1.563,121.514,35.165,-19.536,55.873,70.330,-9.377,-22.662,-4.298,93.382,9.768,-5.861,99.634,78.535,-28.913,1.954,-112.137,36.337,9.768
'[15:07:50.719 06/11/2076]',62.515,60.171,28.132,0.000,10.159,124.249,37.900,-21.880,59.780,51.966,-8.596,-10.159,3.907,138.315,-54.701,4.298,94.945,82.833,-27.350,-1.954,-94.164,84.786,-54.701
'[15:07:50.723 06/11/2076]',60.952,62.125,32.430,8.987,12.894,128.156,38.291,-14.457,55.873,63.687,-13.675,0.391,-15.629,43.370,81.270,-4.689,94.554,89.084,-31.648,-14.457,-78.535,-24.615,81.270
'[15:07:50.727 06/11/2076]',53.919,66.032,35.556,19.536,15.629,121.514,45.324,-7.033,57.436,61.343,-21.880,10.940,-18.755,59.780,77.363,-12.894,87.912,94.945,-34.774,-32.821,-61.343,2.735,77.363
'[15:07:50.730 06/11/2076]',51.184,67.595,32.430,23.053,16.801,118.388,51.575,-12.112,37.900,50.012,-9.377,19.927,-20.317,92.601,31.258,-5.470,83.614,100.024,-31.648,-33.211,-33.211,17.192,31.258
'[15:07:50.734 06/11/2076]',48.840,66.032,39.463,25.397,20.317,122.295,48.059,-10.549,31.648,42.979,-2.735,31.258,-5.861,56.654,38.681,11.722,78.535,98.071,-38.681,-33.993,-14.847,-11.722,38.681
'[15:07:50.738 06/11/2076]',54.701,60.952,41.416,27.350,32.430,127.375,43.370,-17.973,41.026,42.198,-4.298,37.900,-3.126,62.125,34.383,22.662,73.065,93.773,-40.635,-25.788,-44.542,22.662,34.383
'[15:07:50.742 06/11/2076]',51.966,56.654,37.900,27.350,34.383,127.375,39.072,-26.178,28.132,26.178,5.079,30.085,3.516,98.462,-36.728,25.006,67.595,82.833,-37.118,-15.629,-37.509,64.860,-36.728
'[15:07:50.746 06/11/2076]',38.291,46.496,28.523,42.198,29.695,117.998,23.053,-14.847,32.430,-11.331,-3.516,26.569,-25.397,78.144,-37.118,26.960,54.310,64.469,-27.741,-14.847,-34.383,54.310,-37.118
'[15:07:50.750 06/11/2076]',37.118,41.416,23.834,34.383,35.165,110.183,19.145,-25.788,32.430,-26.178,-5.470,29.695,-17.973,47.668,-39.853,38.291,47.277,55.092,-23.053,-7.424,-38.681,48.449,-39.853
'[15:07:50.754 06/11/2076]',35.556,29.695,14.066,39.463,35.165,91.819,17.973,-24.615,17.192,-38.291,-6.642,40.244,-42.979,109.011,-110.965,55.873,36.728,49.621,-13.284,0.781,-34.383,96.899,-110.965
'[15:07:50.758 06/11/2076]',27.741,23.834,-0.391,46.496,29.695,72.283,6.252,-8.596,-24.225,-46.496,-1.563,43.761,-68.767,37.118,-60.171,60.952,19.927,40.635,1.172,-3.516,-2.735,-5.079,-60.171
'[15:07:50.762 06/11/2076]',33.211,26.569,-0.781,39.463,35.556,61.343,5.079,-2.735,-45.324,-32.821,6.642,48.449,-78.144,11.331,-15.629,57.436,12.503,42.979,1.563,-9.768,-15.238,-31.258,-15.629
'[15:07:50.766 06/11/2076]',46.105,14.457,-3.516,46.105,36.728,45.714,16.410,5.079,-76.581,-27.741,32.821,73.065,-78.144,24.225,-3.907,58.217,7.424,53.529,4.298,8.596,-32.039,-28.132,-3.907
'[15:07:50.770 06/11/2076]',38.681,11.331,-0.781,54.310,37.900,48.059,7.033,9.768,-105.495,-35.556,61.343,90.256,-85.958,14.066,6.252,74.628,4.298,57.436,1.563,16.410,-16.020,-61.734,6.252
'[15:07:50.773 06/11/2076]',43.761,12.894,5.079,42.198,41.026,50.794,3.126,9.768,-101.587,-36.728,61.734,91.038,-89.475,72.674,-44.933,75.800,5.470,53.919,-4.298,13.675,-36.728,10.940,-44.933
'[15:07:50.777 06/11/2076]',41.026,5.470,3.907,49.621,34.383,43.370,0.000,23.053,-117.607,-21.099,49.621,99.634,-106.276,103.150,-73.455,86.349,5.470,50.403,-3.126,11.722,-36.728,38.291,-73.455
'[15:07:50.781 06/11/2076]',32.430,0.391,-4.298,62.515,23.053,36.728,-3.907,34.774,-134.799,-15.238,44.933,105.104,-133.626,31.258,9.768,91.819,8.205,44.933,5.079,12.112,-36.337,-50.012,9.768
'[15:07:50.785 06/11/2076]',26.178,0.781,-8.205,50.012,13.284,29.695,-3.516,28.132,-147.692,-17.973,41.807,98.852,-95.726,-19.536,1.172,89.084,12.503,36.337,8.987,8.987,-21.880,-61.343,1.172
'[15:07:50.789 06/11/2076]',22.271,-6.252,-17.192,63.297,2.344,12.503,-5.470,51.966,-180.122,-18.755,41.807,117.607,-86.349,-39.463,-3.907,91.038,16.410,25.006,17.973,-2.344,5.470,-75.800,-3.907
'[15:07:50.793 06/11/2076]',24.225,-10.940,-16.801,55.482,4.298,16.801,-5.470,35.556,-178.168,-13.675,50.794,101.978,-92.991,-69.939,41.807,81.270,24.225,26.178,17.582,8.596,-0.391,-116.044,41.807
'[15:07:50.797 06/11/2076]',23.834,-12.503,-16.020,37.900,4.689,25.006,-7.033,9.768,-179.731,-7.033,52.357,70.330,-100.024,-39.853,-16.020,92.210,30.867,21.490,16.801,16.020,-23.053,-72.674,-16.020
'[15:07:50.801 06/11/2076]',31.258,-12.503,-18.364,27.741,10.159,30.085,-13.284,1.172,-184.029,-10.159,54.310,70.720,-64.860,-4.689,-129.328,129.719,32.039,14.457,19.145,18.755,-45.714,10.159,-129.328
'[15:07:50.805 06/11/2076]',25.397,-14.847,-22.271,36.728,3.126,32.821,-17.582,6.252,-185.592,13.284,39.853,73.455,-111.746,-57.436,-44.542,155.116,39.072,9.377,23.053,19.145,-95.336,-48.059,-44.542
'[15:07:50.809 06/11/2076]',27.350,-0.781,-19.536,22.271,6.252,44.542,-18.755,-2.735,-176.215,27.741,35.946,46.886,-127.766,-28.913,-51.575,144.176,50.794,2.735,20.317,10.159,-119.170,-29.304,-51.575
'[15:07:50.813 06/11/2076]',30.867,10.549,-19.536,14.847,8.596,46.105,-17.973,0.781,-180.513,39.072,34.774,41.416,-88.694,-50.012,-62.515,136.361,60.562,-3.126,20.317,0.000,-117.216,-28.523,-62.515
'[15:07:50.816 06/11/2076]',43.370,7.814,-19.927,16.020,11.722,43.370,-10.549,3.516,-168.400,56.654,31.648,50.403,-132.454,-46.496,12.894,137.143,71.893,1.563,20.708,4.298,-134.017,-80.488,12.894
'[15:07:50.820 06/11/2076]',62.515,12.112,-12.503,-3.907,31.648,51.575,-5.470,-20.317,-141.832,61.343,39.853,36.728,-128.938,-0.781,11.331,115.653,79.316,7.814,13.284,16.020,-145.739,-59.389,11.331
'[15:07:50.824 06/11/2076]',64.860,17.192,-13.284,-10.549,34.383,53.529,-7.814,-22.271,-144.957,66.032,46.496,20.708,-120.733,63.687,-47.277,92.991,82.442,7.033,14.066,5.470,-145.348,8.205,-47.277
'[15:07:50.828 06/11/2076]',61.734,8.987,-12.894,5.079,25.006,53.138,-8.596,-7.033,-146.129,74.237,50.012,20.708,-145.739,45.324,20.317,79.316,90.647,5.470,13.675,-1.172,-159.023,-16.801,20.317
'[15:07:50.832 06/11/2076]',50.794,20.708,0.781,1.172,31.648,78.926,-8.987,-28.132,-130.501,87.521,51.575,8.987,-141.441,71.502,13.675,73.455,107.057,10.549,0.000,-0.391,-153.944,3.907,13.675
'[15:07:50.836 06/11/2076]',47.277,21.490,3.907,7.424,30.476,94.945,-6.642,-36.728,-129.328,117.998,44.151,-3.516,-142.222,80.879,13.284,76.972,124.640,10.159,-3.126,-0.781,-161.758,21.490,13.284
'[15:07:50.840 06/11/2076]',41.416,17.582,8.987,17.582,32.821,101.978,-10.159,-37.509,-101.197,119.951,26.960,-8.205,-133.236,30.476,53.138,86.740,134.408,7.033,-8.205,-7.033,-142.222,-17.973,53.138
'[15:07:50.844 06/11/2076]',43.370,22.662,14.066,11.331,43.761,110.574,-6.252,-54.310,-90.647,121.905,31.648,-15.629,-121.905,28.913,51.184,88.694,148.083,13.284,-13.284,-14.457,-110.574,-33.211,51.184
'[15:07:50.848 06/11/2076]',48.449,20.317,19.145,12.894,53.138,112.918,4.298,-67.595,-81.270,123.077,44.151,-27.741,-117.607,108.230,-16.801,84.786,160.586,21.490,-18.364,-13.675,-105.495,39.072,-16.801
'[15:07:50.852 06/11/2076]',39.072,13.675,19.145,32.821,48.059,103.932,12.894,-57.827,-85.177,116.044,55.482,-11.722,-79.316,74.628,-17.192,96.508,166.838,26.960,-18.364,-22.271,-80.488,34.774,-17.192
'[15:07:50.855 06/11/2076]',34.774,25.397,33.211,27.350,46.886,114.090,23.443,-62.515,-68.767,125.031,65.250,-13.284,-75.800,108.620,-12.894,89.084,176.215,37.900,-32.430,-38.681,-85.177,73.846,-12.894
'[15:07:50.859 06/11/2076]',37.118,32.039,40.244,24.615,48.059,127.766,27.741,-67.985,-66.032,112.918,90.256,-6.642,-84.396,130.891,-3.907,87.521,176.215,54.310,-39.463,-28.132,-78.926,51.575,-3.907
'[15:07:50.863 06/11/2076]',37.900,36.337,48.059,31.648,51.184,141.441,25.006,-61.343,-42.589,140.659,77.753,-10.159,-86.740,11.722,159.805,79.316,173.480,60.562,-47.277,-30.085,-92.210,-70.720,159.805
'[15:07:50.867 06/11/2076]',44.151,46.886,57.436,22.662,64.078,154.335,25.006,-71.111,-16.020,139.487,81.270,-1.563,-71.502,32.821,153.553,87.912,171.526,65.641,-56.654,-33.211,-89.475,-55.482,153.553
'[15:07:50.871 06/11/2076]',53.919,52.747,59.389,18.364,76.972,159.023,25.397,-75.409,-10.159,122.295,92.991,14.066,-57.436,80.488,84.786,110.965,168.010,66.813,-58.608,-32.039,-65.250,-28.523,84.786
'[15:07:50.875 06/11/2076]',50.403,54.701,60.562,26.178,81.661,153.553,26.569,-67.595,0.391,134.017,74.237,-5.861,-48.840,105.495,50.794,94.945,161.368,57.827,-59.780,-48.059,-72.674,35.946,50.794
'[15:07:50.879 06/11/2076]',48.840,63.687,55.482,29.695,89.084,146.911,25.397,-61.343,3.516,123.468,66.422,-12.503,-23.443,154.335,-42.198,93.382,153.162,49.621,-54.701,-66.032,-48.059,110.965,-42.198
'[15:07:50.883 06/11/2076]',53.138,64.469,57.436,24.615,101.197,139.878,28.132,-66.813,10.549,100.415,63.297,4.298,10.159,141.441,-91.819,119.560,143.785,46.105,-56.654,-62.125,-27.741,118.388,-91.819
