'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8'
'[03:01:49.488 07/11/2076]',37.509,96.899,76.581,33.211,-5.861,39.853,83.614,128.938,8.987,63.687,194.579,217.241,130.501,150.818,123.468,78.926,58.999,191.062,-75.800,-11.331,16.020,67.204,123.468
'[03:01:49.492 07/11/2076]',49.231,94.164,66.032,26.178,-7.814,42.589,83.223,119.170,8.987,62.125,202.784,193.797,129.328,141.050,121.905,74.237,57.827,181.685,-65.250,-16.020,16.801,56.654,121.905
'[03:01:49.496 07/11/2076]',78.535,62.515,50.012,22.662,-9.768,42.979,68.376,114.090,-1.563,62.515,193.407,202.784,123.858,123.858,117.607,90.256,58.608,170.745,-49.231,-6.252,-7.033,50.012,117.607
'[03:01:49.500 07/11/2076]',59.389,84.786,43.370,17.973,-1.563,43.370,55.092,109.792,-3.126,66.813,192.234,189.109,124.249,111.746,120.342,87.131,61.734,161.758,-42.589,-5.470,-16.410,42.198,120.342
'[03:01:49.504 07/11/2076]',78.144,68.767,27.350,12.112,-18.755,48.840,52.357,106.276,-7.814,68.376,185.983,166.838,114.481,107.448,121.514,68.376,62.515,151.990,-26.569,-5.470,-28.132,32.430,121.514
'[03:01:49.508 07/11/2076]',102.369,55.092,17.582,7.033,-22.662,51.184,49.231,107.057,-15.238,71.502,180.122,174.652,109.402,95.726,128.156,75.800,64.860,144.957,-16.801,8.205,-51.966,19.927,128.156
'[03:01:49.512 07/11/2076]',50.012,78.144,21.490,7.814,-14.066,27.741,37.900,108.230,-24.225,71.893,189.890,182.857,106.276,76.972,139.487,95.726,62.906,135.580,-20.708,2.344,-46.886,4.298,139.487
'[03:01:49.516 07/11/2076]',58.999,75.018,23.443,5.079,-3.907,25.397,35.556,107.057,-33.602,75.409,192.234,163.712,85.568,84.786,146.520,78.535,65.641,124.249,-22.662,0.391,-56.654,3.516,146.520
'[03:01:49.520 07/11/2076]',42.198,78.144,19.927,6.642,-2.344,20.317,26.960,103.541,-41.416,82.051,178.168,148.864,61.343,100.024,141.832,63.687,69.158,110.574,-19.145,-2.735,-63.297,10.940,141.832
'[03:01:49.523 07/11/2076]',19.145,76.581,22.662,12.112,9.377,14.066,9.768,98.462,-46.886,91.819,181.294,159.023,47.277,97.680,136.752,101.587,81.270,97.289,-21.880,-5.079,-71.893,13.675,136.752
'[03:01:49.527 07/11/2076]',32.430,62.125,17.192,19.145,-0.781,29.695,9.377,93.773,-48.449,105.495,186.374,157.070,31.648,99.243,132.845,135.189,95.726,90.647,-16.410,7.814,-98.852,11.722,132.845
'[03:01:49.531 07/11/2076]',52.357,42.198,8.596,21.099,0.391,30.867,5.861,89.475,-41.807,117.216,164.493,137.924,-0.391,114.090,134.017,129.328,100.024,75.409,-7.814,2.344,-130.501,25.006,134.017
'[03:01:49.535 07/11/2076]',43.761,35.946,7.814,25.397,-8.596,30.867,7.424,85.568,-36.337,124.249,145.739,126.593,-20.708,109.402,141.832,128.156,102.369,68.376,-7.033,-9.377,-136.361,31.258,141.832
'[03:01:49.539 07/11/2076]',52.357,25.397,14.847,35.946,-19.927,45.324,19.536,85.958,-40.635,132.454,169.182,127.375,-19.927,80.488,162.540,164.103,111.746,85.568,-14.066,-5.079,-139.487,8.205,162.540
'[03:01:49.543 07/11/2076]',31.258,46.496,25.397,36.337,26.960,13.284,21.490,79.316,-41.416,131.282,176.996,117.216,-34.383,66.813,178.168,171.526,111.746,92.210,-24.615,-11.331,-137.534,-4.689,178.168
'[03:01:49.547 07/11/2076]',10.159,57.045,33.211,41.807,28.913,10.549,25.006,78.535,-46.886,123.077,155.507,137.924,-37.118,36.337,180.904,188.327,108.620,84.396,-32.430,-17.582,-135.189,-14.847,180.904
'[03:01:49.551 07/11/2076]',19.536,54.310,31.258,49.231,22.271,23.053,28.132,82.051,-54.701,111.355,151.209,155.897,-45.324,7.424,180.122,220.757,107.839,77.363,-30.476,-16.801,-149.255,-39.072,180.122
'[03:01:49.555 07/11/2076]',36.728,45.714,27.350,48.059,11.331,34.383,32.821,80.488,-61.734,101.197,164.103,144.176,-55.873,-19.536,180.122,242.247,105.885,77.753,-26.569,-4.689,-173.480,-72.283,180.122
'[03:01:49.559 07/11/2076]',51.184,36.337,23.053,46.886,6.642,42.979,33.211,75.800,-72.283,90.647,164.884,148.474,-67.985,-45.324,175.824,269.988,103.932,66.813,-22.271,-3.126,-185.983,-98.462,175.824
'[03:01:49.563 07/11/2076]',67.985,25.006,15.629,46.105,-9.768,56.264,36.728,72.283,-83.223,81.270,162.149,169.182,-76.190,-66.032,167.619,304.371,102.369,54.701,-14.847,4.689,-204.347,-120.733,167.619
'[03:01:49.566 07/11/2076]',29.304,50.403,18.755,40.635,1.172,50.012,29.304,60.171,-95.336,75.800,156.679,164.493,-94.945,-74.628,153.162,317.265,98.462,31.648,-17.973,4.689,-210.208,-135.580,153.162
'[03:01:49.570 07/11/2076]',-5.861,78.926,22.662,30.085,54.310,9.377,23.834,38.291,-102.759,66.422,141.441,151.600,-110.965,-78.535,128.547,317.265,93.382,13.284,-21.880,-4.689,-203.565,-140.659,128.547
'[03:01:49.574 07/11/2076]',6.642,82.051,24.225,25.788,61.734,23.834,26.569,27.741,-98.071,57.827,134.017,171.917,-107.057,-88.694,105.495,355.946,95.336,-8.987,-23.443,-6.252,-210.598,-151.990,105.495
'[03:01:49.578 07/11/2076]',-1.563,84.786,21.099,21.490,62.515,27.741,25.397,11.722,-92.210,47.277,132.454,182.076,-109.792,-107.057,89.475,396.581,88.303,-23.443,-20.317,-16.410,-214.896,-169.573,89.475
'[03:01:49.582 07/11/2076]',19.145,67.204,18.364,10.159,80.488,25.397,21.880,-11.722,-79.316,35.556,117.998,157.070,-120.342,-118.779,78.926,392.283,78.535,-28.523,-17.582,-37.118,-206.691,-184.811,78.926
'[03:01:49.586 07/11/2076]',44.151,71.893,14.066,-5.079,74.628,55.873,26.178,-31.258,-57.827,26.960,92.601,139.878,-128.547,-131.673,74.237,388.376,71.893,-48.840,-13.284,-46.496,-229.744,-198.486,74.237
'[03:01:49.590 07/11/2076]',31.258,57.827,12.894,-15.629,64.078,50.012,23.053,-50.794,-50.012,17.192,80.879,136.752,-139.878,-172.698,78.144,419.634,60.562,-87.912,-12.112,-50.012,-250.842,-223.883,78.144
'[03:01:49.594 07/11/2076]',21.880,70.330,9.768,-25.397,79.707,43.370,22.662,-68.376,-38.291,8.205,67.204,125.031,-148.474,-202.393,78.926,434.481,51.966,-113.309,-8.987,-53.138,-270.379,-240.293,78.926
'[03:01:49.598 07/11/2076]',30.867,55.092,12.894,-38.681,77.363,50.403,16.410,-83.614,-18.364,-2.735,23.053,101.587,-169.573,-205.128,68.376,409.475,33.993,-121.514,-12.112,-67.204,-276.630,-231.697,68.376
'[03:01:49.602 07/11/2076]',1.172,56.654,12.894,-39.853,130.501,8.205,-7.814,-98.852,1.172,-20.317,-21.880,74.628,-189.109,-210.208,50.794,381.734,9.768,-136.361,-12.112,-90.647,-246.545,-223.883,50.794
'[03:01:49.605 07/11/2076]',-5.079,49.231,10.159,-47.668,149.255,-7.033,-19.145,-114.481,17.192,-38.681,-29.695,62.906,-185.201,-231.697,37.509,391.111,-7.033,-153.944,-9.377,-89.475,-237.167,-228.571,37.509
'[03:01:49.609 07/11/2076]',10.159,35.556,3.126,-62.125,171.526,-18.755,-29.304,-134.408,37.118,-59.389,-47.668,39.853,-183.639,-244.982,17.192,381.734,-30.085,-168.791,-2.344,-86.740,-227.399,-230.134,17.192
'[03:01:49.613 07/11/2076]',-1.172,28.523,-11.722,-66.032,195.360,-45.324,-51.575,-148.083,57.045,-83.614,-93.773,48.059,-188.327,-256.703,-4.298,377.436,-58.608,-195.360,12.503,-93.773,-223.883,-213.724,-4.298
'[03:01:49.617 07/11/2076]',4.689,14.847,-26.960,-73.455,189.890,-55.482,-56.654,-157.070,70.720,-101.978,-118.779,43.761,-189.499,-267.253,-16.801,368.840,-82.442,-208.645,27.741,-86.349,-236.386,-203.956,-16.801
'[03:01:49.621 07/11/2076]',2.344,7.424,-29.304,-80.879,203.956,-78.926,-57.827,-166.447,81.270,-117.216,-130.891,10.940,-193.407,-272.332,-31.648,342.271,-109.402,-215.678,30.085,-84.396,-221.148,-198.095,-31.648
'[03:01:49.625 07/11/2076]',-15.629,-1.954,-26.960,-84.786,219.194,-96.899,-74.237,-178.168,93.773,-128.938,-146.129,-3.126,-199.267,-271.941,-41.026,326.642,-136.752,-223.101,27.741,-87.131,-198.877,-186.764,-41.026
'[03:01:49.629 07/11/2076]',-16.020,-16.410,-28.913,-83.614,223.101,-106.276,-80.879,-182.076,105.495,-137.534,-155.897,-2.735,-195.751,-275.067,-46.496,326.252,-156.288,-223.883,29.695,-85.958,-187.937,-176.215,-46.496
'[03:01:49.633 07/11/2076]',-21.099,-33.993,-33.602,-86.349,221.148,-114.481,-89.475,-191.453,116.044,-146.520,-164.493,-30.476,-196.923,-273.504,-52.747,296.947,-176.996,-224.274,34.383,-83.614,-170.354,-166.056,-52.747
'[03:01:49.637 07/11/2076]',-13.675,-60.171,-50.012,-85.177,217.241,-121.905,-101.587,-203.565,126.984,-154.335,-188.718,-57.045,-207.473,-264.908,-60.952,259.829,-195.360,-233.260,50.794,-83.223,-162.149,-145.348,-60.952
'[03:01:49.641 07/11/2076]',-10.940,-83.614,-65.250,-79.316,204.737,-125.421,-109.011,-209.817,142.222,-162.149,-200.049,-53.138,-196.532,-269.597,-68.376,261.001,-206.300,-246.545,66.032,-77.363,-150.037,-130.501,-68.376
'[03:01:49.645 07/11/2076]',-37.900,-85.177,-76.972,-76.190,209.035,-152.381,-115.653,-217.241,151.209,-171.136,-199.267,-58.608,-190.281,-273.114,-72.674,258.657,-218.803,-253.578,77.753,-66.422,-134.408,-122.686,-72.674
'[03:01:49.648 07/11/2076]',-62.906,-80.098,-85.958,-82.833,246.545,-200.440,-127.766,-230.525,162.540,-181.685,-210.989,-96.899,-196.142,-262.564,-80.879,212.161,-241.465,-253.187,86.740,-67.985,-112.918,-103.541,-80.879
'[03:01:49.652 07/11/2076]',-74.628,-99.243,-94.164,-85.568,228.962,-214.505,-134.799,-234.042,170.354,-194.188,-228.571,-117.216,-200.440,-252.796,-90.256,173.480,-259.438,-257.875,94.945,-71.502,-91.038,-82.051,-90.256
'[03:01:49.656 07/11/2076]',-93.382,-100.806,-98.462,-85.177,222.320,-226.618,-141.050,-232.869,169.573,-201.221,-214.896,-117.607,-192.625,-260.611,-89.084,176.606,-268.816,-244.982,99.243,-65.641,-69.158,-84.005,-89.084
'[03:01:49.660 07/11/2076]',-93.382,-117.607,-105.495,-87.912,208.645,-238.730,-139.878,-234.823,162.930,-210.598,-207.473,-130.501,-189.109,-264.908,-94.945,162.540,-281.709,-241.465,106.276,-60.171,-46.105,-80.098,-94.945
'[03:01:49.664 07/11/2076]',-98.852,-128.156,-118.388,-90.256,163.321,-227.399,-140.659,-232.479,162.149,-219.976,-240.684,-137.924,-201.221,-246.545,-107.448,118.388,-299.683,-234.823,119.170,-62.125,-41.026,-46.886,-107.448
'[03:01:49.668 07/11/2076]',-118.779,-116.825,-124.249,-97.289,154.725,-233.651,-142.222,-237.167,160.977,-224.664,-249.280,-143.785,-205.910,-239.121,-108.620,96.899,-309.841,-232.088,125.031,-68.767,-30.085,-27.741,-108.620
'[03:01:49.672 07/11/2076]',-119.951,-120.733,-130.110,-109.402,162.930,-255.140,-139.096,-250.061,160.195,-233.651,-227.790,-173.480,-194.188,-249.280,-111.746,81.661,-319.219,-218.022,130.891,-57.436,-20.317,-32.430,-111.746
'[03:01:49.676 07/11/2076]',-119.170,-117.216,-137.534,-121.123,140.659,-249.280,-135.189,-252.405,159.023,-245.763,-220.366,-184.811,-187.155,-256.313,-117.607,69.548,-331.722,-212.943,138.315,-43.370,-28.913,-29.304,-117.607
'[03:01:49.680 07/11/2076]',-116.044,-121.514,-146.129,-120.733,132.454,-243.419,-145.739,-248.107,155.897,-256.313,-231.697,-164.103,-181.294,-259.829,-120.733,65.641,-336.020,-218.022,146.911,-56.654,-6.642,-19.536,-120.733
'[03:01:49.684 07/11/2076]',-118.779,-120.342,-157.070,-121.123,114.872,-246.154,-146.129,-241.074,146.911,-265.299,-234.432,-163.321,-174.652,-261.001,-126.593,45.324,-342.271,-218.413,157.851,-57.045,12.112,-17.192,-126.593
'[03:01:49.688 07/11/2076]',-126.593,-118.388,-164.103,-120.733,85.568,-241.465,-145.739,-229.353,134.408,-276.239,-237.167,-177.387,-175.824,-257.485,-134.408,11.331,-350.476,-215.678,164.884,-44.151,15.629,-6.252,-134.408
'[03:01:49.691 07/11/2076]',-153.553,-108.230,-162.149,-119.170,46.105,-211.770,-159.414,-219.194,127.766,-285.226,-238.339,-168.400,-167.619,-255.531,-139.487,-1.954,-350.867,-214.505,162.930,-38.681,35.165,3.516,-139.487
'[03:01:49.695 07/11/2076]',-173.871,-115.263,-155.507,-112.137,51.184,-244.982,-159.023,-205.128,117.607,-293.822,-230.916,-156.288,-158.632,-260.220,-139.878,-4.298,-357.118,-212.161,156.288,-32.039,65.641,5.079,-139.878
'[03:01:49.699 07/11/2076]',-179.341,-121.123,-146.911,-108.620,24.615,-235.604,-155.116,-190.672,107.839,-298.510,-229.353,-168.400,-153.553,-257.875,-143.004,-32.821,-360.244,-207.863,147.692,-17.582,82.833,11.331,-143.004
'[03:01:49.703 07/11/2076]',-193.016,-120.733,-141.050,-98.071,1.954,-223.492,-155.507,-175.433,102.369,-303.199,-239.902,-171.136,-148.864,-248.498,-149.255,-64.078,-359.463,-203.565,141.832,-12.503,117.216,20.317,-149.255
'[03:01:49.707 07/11/2076]',-197.314,-131.282,-134.408,-84.005,-14.847,-227.399,-145.739,-159.023,92.210,-301.636,-234.432,-144.957,-135.580,-248.107,-148.474,-55.092,-352.039,-190.281,135.189,-1.172,152.381,20.708,-148.474
'[03:01:49.711 07/11/2076]',-187.937,-147.302,-126.203,-73.846,-42.979,-212.943,-134.408,-145.348,80.098,-300.073,-220.366,-129.719,-118.779,-252.015,-149.646,-48.059,-345.006,-175.824,126.984,22.662,171.526,19.927,-149.646
'[03:01:49.715 07/11/2076]',-209.035,-145.348,-119.951,-61.734,-80.098,-191.453,-134.017,-130.110,77.753,-299.292,-228.962,-129.719,-112.527,-237.949,-153.944,-74.628,-341.490,-172.698,120.733,30.085,193.407,36.728,-153.944
'[03:01:49.719 07/11/2076]',-228.962,-146.520,-115.263,-51.184,-105.495,-192.625,-126.984,-117.216,76.581,-296.947,-239.512,-122.686,-110.183,-218.022,-152.381,-101.197,-338.364,-165.275,116.044,28.523,219.585,55.092,-152.381
'[03:01:49.723 07/11/2076]',-235.995,-148.083,-103.932,-36.337,-125.812,-186.764,-110.183,-101.978,70.720,-288.742,-221.538,-106.667,-87.131,-218.022,-150.818,-89.084,-322.735,-149.255,104.713,41.807,245.372,55.482,-150.818
'[03:01:49.727 07/11/2076]',-251.624,-143.785,-91.429,-15.238,-130.110,-191.844,-97.680,-81.661,65.250,-281.709,-214.505,-84.396,-67.595,-209.817,-153.944,-82.833,-308.278,-135.971,92.210,45.714,288.742,60.562,-153.944
'[03:01:49.730 07/11/2076]',-250.842,-140.659,-83.223,-7.033,-137.143,-183.639,-85.958,-74.237,66.813,-275.849,-231.306,-81.270,-62.125,-182.466,-160.586,-114.481,-296.947,-128.938,84.005,39.853,324.298,76.972,-160.586
'[03:01:49.734 07/11/2076]',-255.531,-135.971,-70.720,3.126,-162.540,-162.930,-67.204,-64.469,66.032,-266.081,-227.790,-74.237,-45.714,-166.447,-162.149,-126.984,-276.630,-112.918,71.502,43.761,353.993,82.442,-162.149
'[03:01:49.738 07/11/2076]',-244.982,-138.315,-58.608,14.066,-175.824,-141.832,-52.747,-55.873,60.562,-257.875,-197.314,-83.614,-23.834,-165.665,-162.149,-125.812,-260.611,-88.303,59.389,64.078,370.794,71.502,-162.149
'[03:01:49.742 07/11/2076]',-238.339,-138.315,-52.747,19.927,-196.142,-118.388,-37.509,-55.092,54.701,-250.842,-182.076,-86.349,-8.596,-159.805,-166.447,-128.938,-248.107,-69.548,53.529,77.363,381.734,69.939,-166.447
'[03:01:49.746 07/11/2076]',-234.823,-134.799,-49.231,34.383,-218.413,-95.336,-25.397,-44.151,49.621,-241.074,-180.904,-55.092,10.159,-154.725,-171.136,-110.965,-234.042,-44.933,50.012,87.912,386.032,73.455,-171.136
'[03:01:49.750 07/11/2076]',-237.558,-122.295,-48.840,44.933,-200.830,-100.415,-21.099,-40.635,44.933,-229.744,-177.387,-47.277,22.271,-146.129,-175.043,-109.402,-223.101,-25.397,49.621,96.508,386.032,75.800,-175.043
'[03:01:49.754 07/11/2076]',-221.148,-115.653,-52.357,48.449,-203.175,-78.535,-16.410,-41.026,37.900,-219.976,-173.871,-57.045,27.350,-137.143,-181.294,-120.733,-210.208,-8.596,53.138,96.117,382.515,82.051,-181.294
'[03:01:49.758 07/11/2076]',-212.161,-114.481,-55.092,55.092,-210.208,-62.515,-11.722,-40.635,45.714,-211.380,-166.838,-43.761,42.979,-129.328,-180.513,-109.011,-193.016,2.735,55.873,89.475,385.641,85.568,-180.513
'[03:01:49.762 07/11/2076]',-192.234,-122.295,-51.184,63.687,-214.115,-43.761,-5.861,-36.337,47.668,-200.830,-149.646,-32.039,57.045,-125.812,-175.824,-89.475,-173.871,11.722,51.966,95.726,383.687,83.223,-175.824
'[03:01:49.766 07/11/2076]',-194.579,-113.700,-47.668,67.595,-224.664,-26.178,0.781,-37.118,45.714,-193.407,-143.785,-49.621,60.952,-117.998,-179.731,-105.104,-162.540,16.020,48.449,91.038,393.065,87.131,-179.731
'[03:01:49.770 07/11/2076]',-208.254,-116.435,-35.165,75.800,-210.208,-43.370,7.424,-37.118,47.668,-185.592,-149.646,-60.171,63.687,-102.759,-184.811,-124.640,-154.335,17.973,35.946,79.707,423.150,94.554,-184.811
'[03:01:49.773 07/11/2076]',-224.274,-100.024,-21.099,84.786,-194.579,-38.291,9.768,-37.509,41.416,-175.043,-137.924,-38.291,74.628,-107.057,-185.592,-91.819,-139.878,28.913,21.880,83.614,434.090,89.866,-185.592
'[03:01:49.777 07/11/2076]',-222.711,-85.568,-15.238,90.647,-164.103,-43.370,14.457,-39.463,34.774,-165.275,-119.170,-25.006,85.958,-110.965,-185.592,-63.687,-129.328,40.635,16.020,85.177,439.951,81.661,-185.592
'[03:01:49.781 07/11/2076]',-215.287,-82.051,-15.629,93.773,-164.103,-33.211,17.973,-39.463,31.648,-159.414,-125.031,-27.350,81.661,-100.024,-187.937,-72.674,-125.421,38.681,16.410,66.032,445.421,92.991,-187.937
'[03:01:49.785 07/11/2076]',-205.519,-75.800,-17.973,94.945,-160.195,-22.662,20.317,-41.416,26.960,-150.818,-128.547,-21.490,72.283,-85.958,-185.592,-74.628,-118.779,40.244,18.755,50.794,443.468,101.587,-185.592
'[03:01:49.789 07/11/2076]',-185.592,-75.409,-23.443,100.415,-153.162,-22.271,30.867,-39.072,16.020,-141.441,-96.508,-7.424,84.005,-98.852,-178.168,-36.337,-110.965,51.575,24.225,51.575,439.170,85.958,-178.168
'[03:01:49.793 07/11/2076]',-189.890,-73.846,-27.350,99.243,-157.070,-21.490,30.867,-42.589,7.814,-135.580,-87.521,-9.768,77.753,-93.773,-172.698,-36.337,-113.309,53.919,28.132,44.933,429.792,87.521,-172.698
'[03:01:49.797 07/11/2076]',-201.221,-68.376,-26.960,98.071,-134.799,-26.960,17.973,-53.919,3.516,-130.501,-101.587,3.516,71.111,-79.707,-174.652,-42.198,-116.825,50.403,27.741,22.662,448.547,96.899,-174.652
'[03:01:49.801 07/11/2076]',-186.764,-75.018,-34.383,92.210,-124.640,-25.397,12.112,-64.469,-1.563,-130.891,-101.978,15.629,73.065,-78.535,-179.731,-33.993,-122.295,52.357,35.165,27.741,429.402,98.071,-179.731
'[03:01:49.805 07/11/2076]',-186.764,-55.092,-39.853,83.614,-107.839,-19.145,6.252,-76.581,-7.424,-128.547,-80.879,-0.781,72.674,-73.846,-178.950,-37.900,-124.249,54.310,40.635,26.178,418.071,88.694,-178.950
'[03:01:49.809 07/11/2076]',-162.540,-58.608,-47.277,71.111,-102.759,-10.940,7.424,-89.866,-19.145,-129.719,-67.595,0.000,71.502,-77.753,-183.248,-26.960,-126.203,56.264,48.059,19.927,402.051,81.270,-183.248
'[03:01:49.813 07/11/2076]',-173.089,-43.370,-51.575,63.297,-96.508,-18.364,7.033,-95.726,-35.946,-130.501,-62.515,25.788,65.250,-92.991,-181.685,5.079,-129.328,59.780,52.357,15.629,371.966,70.720,-181.685
'[03:01:49.816 07/11/2076]',-160.586,-24.225,-54.701,56.264,-66.422,-21.490,7.424,-101.197,-49.231,-125.421,-55.092,24.615,56.654,-99.243,-176.606,12.894,-129.719,55.482,55.482,2.735,350.867,61.343,-176.606
'[03:01:49.820 07/11/2076]',-169.963,-12.112,-55.092,44.933,-56.654,-32.430,10.549,-110.965,-64.078,-122.295,-58.608,14.847,39.072,-102.759,-180.122,13.284,-132.063,53.529,55.873,-12.503,323.126,60.562,-180.122
'[03:01:49.824 07/11/2076]',-169.963,-9.377,-54.701,37.118,-60.952,-25.397,11.722,-121.123,-73.065,-121.905,-58.608,33.993,33.602,-111.746,-184.420,41.807,-128.938,66.032,55.482,-19.536,306.325,50.403,-184.420
'[03:01:49.828 07/11/2076]',-162.149,5.861,-56.654,30.085,-52.357,-17.192,16.801,-129.328,-80.488,-119.560,-45.714,47.277,31.258,-115.653,-188.327,73.455,-125.812,71.893,57.436,-21.099,278.974,43.761,-188.327
'[03:01:49.832 07/11/2076]',-153.162,6.252,-61.734,11.722,-49.231,-19.927,20.708,-148.083,-93.382,-122.295,-45.714,30.085,9.377,-119.951,-193.797,71.502,-132.845,67.595,62.515,-34.383,255.140,33.602,-193.797
'[03:01:49.836 07/11/2076]',-156.288,16.410,-69.939,-0.781,-61.734,-7.033,20.708,-162.540,-107.448,-127.766,-53.138,30.476,-12.894,-128.938,-189.109,73.846,-139.487,86.740,70.720,-47.277,224.664,23.834,-189.109
'[03:01:49.840 07/11/2076]',-138.706,17.582,-74.628,-6.252,-28.523,-26.178,20.708,-168.010,-127.375,-127.766,-39.463,56.264,-30.476,-158.632,-171.917,122.295,-141.050,93.773,75.409,-44.933,175.433,-1.954,-171.917
'[03:01:49.844 07/11/2076]',-120.733,17.973,-83.223,-14.847,-27.350,-24.225,25.006,-173.089,-151.209,-128.156,-26.960,69.548,-49.621,-186.764,-157.460,157.460,-143.785,91.819,84.005,-44.933,127.766,-29.695,-157.460
'[03:01:49.848 07/11/2076]',-125.421,19.145,-85.177,-21.490,-48.059,-12.112,22.271,-174.261,-155.507,-127.375,-41.026,71.502,-72.283,-181.685,-146.520,148.864,-146.911,112.137,85.958,-54.310,87.521,-27.741,-146.520
'[03:01:49.852 07/11/2076]',-105.104,12.894,-88.694,-28.913,-55.092,-4.689,21.490,-171.526,-156.679,-122.686,-48.449,64.078,-95.726,-171.526,-132.845,136.752,-143.785,108.620,89.475,-71.893,54.701,-28.523,-132.845
'[03:01:49.855 07/11/2076]',-99.243,14.457,-88.694,-36.728,-59.389,-6.252,30.085,-174.652,-161.368,-114.090,-24.615,67.595,-89.475,-186.374,-123.858,166.838,-134.408,117.998,89.475,-60.562,26.569,-48.449,-123.858
'[03:01:49.859 07/11/2076]',-101.587,25.788,-84.396,-47.668,-49.231,-6.252,31.648,-184.029,-161.368,-103.150,-8.987,55.482,-89.084,-189.890,-113.309,174.652,-123.468,117.607,85.177,-55.092,6.252,-61.343,-113.309
'[03:01:49.863 07/11/2076]',-94.945,16.410,-85.958,-50.012,-42.589,-7.814,20.708,-184.811,-167.228,-94.945,-24.615,78.144,-103.932,-200.440,-102.369,198.095,-116.825,106.276,86.740,-57.827,-25.397,-65.250,-102.369
'[03:01:49.867 07/11/2076]',-110.965,40.244,-83.614,-55.092,-33.602,-2.735,14.847,-187.546,-171.917,-85.958,-32.039,86.349,-110.574,-216.459,-91.038,214.505,-100.415,95.336,84.396,-49.621,-62.515,-74.628,-91.038
'[03:01:49.871 07/11/2076]',-113.700,48.449,-81.270,-66.422,-35.165,7.033,9.377,-194.969,-177.387,-78.926,-23.053,63.687,-123.077,-219.194,-80.098,206.691,-84.396,74.628,82.051,-55.092,-87.912,-83.223,-80.098
'[03:01:49.875 07/11/2076]',-92.601,47.668,-89.866,-80.879,-47.668,26.569,3.907,-199.267,-180.122,-70.330,-23.834,64.860,-134.017,-215.678,-70.720,210.989,-66.032,58.608,90.647,-56.264,-140.269,-84.786,-70.720
'[03:01:49.879 07/11/2076]',-82.051,63.687,-92.601,-89.475,-48.449,38.681,5.470,-197.314,-183.639,-55.092,-20.708,83.223,-135.971,-202.784,-60.562,224.274,-42.198,55.482,93.382,-55.092,-181.294,-84.786,-60.562
'[03:01:49.883 07/11/2076]',-68.767,71.893,-94.164,-101.587,-51.966,49.621,7.814,-199.267,-189.499,-33.211,-14.066,77.753,-138.706,-179.341,-52.747,212.161,-22.662,65.250,94.945,-56.654,-209.035,-83.614,-52.747
'[03:01:49.887 07/11/2076]',-62.125,86.349,-98.071,-106.667,-58.608,69.548,3.126,-194.969,-196.142,-11.331,-19.536,77.363,-151.209,-153.553,-42.198,196.923,-2.735,69.548,98.852,-62.515,-234.042,-80.879,-42.198
